track_name,artist_name,genre,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence
Flowers (784),Ariana Grande,Pop,45,0.008706147062543579,0.16462051323650484,0.296537589620262,0.8583694067196584,4,0.726604437331869,-6.3034278614447175,0.7053805596474173,173.18257230616197,0.5499083871271615
As It Was (785),Coldplay,R&B,95,0.1555714368693023,0.18117185085002008,0.26511325041514877,0.23260386214875595,7,0.9287293692773355,-10.963951999016771,0.2915777167599307,108.5920441639632,0.33096290435844833
Good as Hell (786),The Beatles,Rock,69,0.20727297906766762,0.7906911019001679,0.43201055893036266,0.11550586615646619,5,0.8043047129555168,-14.018651338830443,0.28294756803733123,122.71576807010437,0.16897215003789035
Sunroof (787),Dua Lipa,Hip-Hop,46,0.6305809415830923,0.38473257650744497,0.999049498103645,0.32610605663879344,8,0.16311467511667876,-18.224214047465182,0.2382877764480681,90.19338053826085,0.4667153224039021
Fix You (788),Ed Sheeran,Hip-Hop,63,0.2197067903914004,0.43599518057058584,0.22032739343758256,0.22043788489261396,0,0.2492037705912873,-21.258468419378037,0.8751220573514502,129.3572793268981,0.10028647247890565
Fix You (789),Drake,Classical,45,0.02052081472932521,0.5940494655668112,0.10321664887899962,0.9252881947931552,8,0.34186560176235037,-5.317905418697059,0.8679644466821582,149.65470642857042,0.3361084892211431
Levitating (790),Queen,R&B,89,0.8266183455024887,0.5896534951515476,0.5850351687186619,0.8679666420021311,0,0.16826044433800413,-16.457769886992928,0.6309704448700582,107.11503611772196,0.3792119062356344
Skinny Love (791),Miley Cyrus,Classical,95,0.36559570100396677,0.06737687152192573,0.4885424664402571,0.4996832302829042,9,0.5816513326730067,-14.956577404749819,0.47298098137073585,109.67113085286847,0.46561869483796214
One Dance (792),Billie Eilish,Indie,95,0.35369668658073394,0.8315407863376656,0.5241962710633074,0.06134387448386802,9,0.9754505241349513,-14.37513808377775,0.672114460098799,164.1975025406271,0.46662075133884684
Bohemian Rhapsody (793),David Bowie,Electronic,42,0.30247902916792657,0.17732655322393942,0.6669354175572171,0.7145623460931563,2,0.7614588334361586,-16.548991937052705,0.6072294502983907,81.0363722347177,0.25700564347427723
Wonderwall (794),Drake,Jazz,85,0.9753732771464209,0.7230716360496688,0.2671440698706493,0.6234117313362646,0,0.4233867490674619,-22.317347212847288,0.41573424832338735,143.6470708550097,0.8502109816019876
Wonderwall (795),The Weeknd,Indie,60,0.17011541730928148,0.7726709881281666,0.9106649953838885,0.9705546707284959,2,0.004504480980288661,-26.38978679270844,0.37963086748563435,119.3884634941617,0.3555435062567456
One Dance (796),David Bowie,Electronic,63,0.8982380639532351,0.7148995340913137,0.43567206612229037,0.558953240270377,11,0.3132760111381787,-27.04388198496778,0.3827943081453502,109.8380513561469,0.22958730889251633
Blinding Lights (797),Miley Cyrus,Rock,68,0.776803332139888,0.5789776465541452,0.12908619514246178,0.3363937234029094,10,0.5267592876922153,-7.27612429977934,0.5891334031560382,145.7593832243877,0.17580988341059023
Sunroof (798),Ed Sheeran,Classical,96,0.07647995549931308,0.01460899710888286,0.7422987567339443,0.5190216935785558,1,0.3242508738519706,-23.29416533095466,0.6476693561208259,163.4668521789705,0.3225783945033356
Shut Up and Dance (799),Post Malone,Rock,37,0.9867291015008487,0.3603754923631707,0.6431043526178503,0.9792632914045163,1,0.11103492302385953,-28.329815551380733,0.451741753515442,135.83921163286738,0.06755288297753437
Good as Hell (800),David Bowie,Rock,84,0.27136596353901055,0.6048394293625812,0.3157434024840371,0.6963624325330305,8,0.44276495686189454,-6.074477799123422,0.968691450213043,83.1094621943056,0.03290752298097166
Heat Waves (801),Post Malone,Electronic,56,0.09858292702241234,0.3874512959225387,0.6215187240340485,0.6719761379270511,7,0.2532528169657162,-25.37815041418056,0.08384571800448104,126.1401190825576,0.6051421968028677
Sunroof (802),Dua Lipa,R&B,82,0.8293142341257594,0.8634798949128131,0.21986195636897687,0.24068158972588538,0,0.9092323764615015,-11.24561724799938,0.347047025953777,126.2759940893973,0.61914713604919
Uptown Funk (803),Ed Sheeran,Electronic,68,0.7066755336776999,0.30880227534961535,0.44483935934052954,0.7436025175606177,11,0.10175452850101574,-19.840701856564102,0.41907468312544094,134.3798494804608,0.5295882026382897
Wonderwall (804),Ariana Grande,Country,94,0.6172188058779008,0.29353479245866043,0.8994125221673253,0.7502718294717717,3,0.04915262872471038,-26.205592299260715,0.016921343464943117,147.09589010435522,0.7622851952317243
Bohemian Rhapsody (805),Coldplay,Hip-Hop,46,0.15598086369893316,0.26599769309265797,0.13353423316074942,0.3172889837759053,0,0.005314169154862047,-17.5655706223692,0.36495718766822516,81.93184035343404,0.03915054427707798
Levitating (806),The Weeknd,Hip-Hop,59,0.4784961162559619,0.3327808689607955,0.386696449987462,0.4837138323907132,0,0.32806968448565776,-29.555734166021246,0.27370991717284254,130.20126243997504,0.9359731082094677
Fix You (807),Taylor Swift,Indie,82,0.7805560268872138,0.5574049643141872,0.8211424247203473,0.29460333294045604,11,0.6603868382008886,-4.76865052462319,0.5060362702274808,138.83077693805907,0.09506512325706051
Wonderwall (808),Miley Cyrus,Hip-Hop,42,0.30362393814384026,0.7070152942725908,0.9694908994061782,0.2587050703242867,11,0.7304137528817927,-14.595061159744283,0.33641054718326924,114.3353386416052,0.6740229943935936
Levitating (809),Harry Styles,Electronic,50,0.31168982851504146,0.6625679177387851,0.4539261364217959,0.025896070249485148,3,0.4532616833817231,-25.825199672761144,0.7261821349464612,146.8365226590433,0.1333965889408093
Flowers (810),Taylor Swift,Dance,48,0.0031409060481221163,0.8077178199814796,0.5069996201433474,0.2852117446533321,1,0.6843286504552667,-22.890590448330457,0.5099324954076485,102.81777171291711,0.8799054333077924
Sunroof (811),David Bowie,Classical,82,0.17424340164537955,0.8859139954974249,0.5721719617837697,0.5539699498782749,2,0.35991403621536344,-16.5607442358442,0.12976223349626437,111.73723330674517,0.5107132869450313
Flowers (812),Drake,Electronic,48,0.8754056251218343,0.8160790423433513,0.9323481416337108,0.0016011875490288263,10,0.6678062199866169,-24.33391851553354,0.7500613241443472,176.2755347424326,0.08229354101797604
Shut Up and Dance (813),Miley Cyrus,Electronic,86,0.4417464916377071,0.018945403374354575,0.8582067909770298,0.2832190838096674,8,0.040595985302373405,-21.942025154967425,0.0992288960826766,114.80703708611401,0.6167241127000735
As It Was (814),Coldplay,Jazz,54,0.984234499234434,0.7359179535519887,0.17060112462164434,0.8814103323232501,1,0.39075298456700414,-13.968433072942105,0.8390491680793574,114.6500887365745,0.009109943882201654
Uptown Funk (815),The Beatles,Classical,60,0.39570796357379256,0.2083995736183316,0.436757817847075,0.5936485851073608,3,0.7908496776331791,-5.021729608848435,0.9314221940862194,139.56806358231154,0.7760221784402446
Sunroof (816),Coldplay,Country,84,0.7151864547802412,0.13292804270798264,0.4640004281964263,0.6078628240809805,0,0.8030060304590013,-17.944809429302374,0.3224452901848539,177.097532986006,0.6505849866461234
Blinding Lights (817),Harry Styles,Hip-Hop,52,0.28191904290472913,0.6384887847991355,0.7890961116487567,0.40336430502635323,1,0.7161487788756946,-8.49074179339355,0.9261426332629309,178.30804459530003,0.21262474936350728
Shut Up and Dance (818),The Weeknd,Classical,61,0.3638096411409335,0.3197431954076949,0.6028928826054353,0.676472143492411,4,0.20423862056986442,-3.6994735961805496,0.7930081591225383,137.9657963676316,0.3747509161760937
Anti-Hero (819),Coldplay,Hip-Hop,91,0.19072598759089465,0.05711716337044326,0.654220462029013,0.18993276623035915,9,0.24720511893063324,-23.51097179111514,0.9224356110037699,80.10870198049325,0.0078066944888902645
Blinding Lights (820),Billie Eilish,Indie,39,0.347062368499395,0.13762973439836135,0.9981999076656176,0.8187468103841916,0,0.9960887272645123,-5.784240887935198,0.6662701369208477,170.06565507683996,0.693683814971205
Skinny Love (821),The Beatles,Classical,83,0.5472375204206431,0.0009294168699610639,0.07496004347001306,0.11668911993589981,10,0.10337800720195989,-7.277934050069177,0.23564403942142187,137.0237964577048,0.32266813750971923
Good as Hell (822),Taylor Swift,Hip-Hop,81,0.9917728809792494,0.9032236273447073,0.223009823533733,0.6560013546531093,6,0.18066269890240938,-19.291881061555948,0.8945232369109726,116.59964082899359,0.5715889152967192
Bohemian Rhapsody (823),Ariana Grande,Country,49,0.6642017130717857,0.02461798384123859,0.40789593737154684,0.34114932581968305,3,0.1300262556501326,-0.3144012149739872,0.18426507617074372,162.91951410159385,0.9567276279144629
Sunroof (824),Dua Lipa,Pop,61,0.19924595440831405,0.20945576950951106,0.3477824030488872,0.7475129705824768,5,0.3276549636836156,-22.122828856921288,0.21306055101753552,119.9832459350205,0.299466712947585
Anti-Hero (825),Billie Eilish,Rock,43,0.04496144159155113,0.41626278068790734,0.02164556134698359,0.54976455126602,7,0.21017583523392336,-22.355902019049132,0.2710629901403637,83.40445062002647,0.9902378840873183
Anti-Hero (826),Travis Scott,Rock,79,0.1263564813145106,0.3565713259508191,0.09177760647117583,0.4523530384787162,5,0.4976879595477721,-6.832225060404067,0.30424631148658465,162.1072223057019,0.6327283860075664
Shut Up and Dance (827),The Beatles,Country,57,0.5625552012730474,0.9117258769127757,0.6809532914035762,0.169422402093247,1,0.4760207068801199,-16.960280458467473,0.5144796421310306,134.58594010197623,0.24208866628550496
One Dance (828),Ariana Grande,Jazz,82,0.7651603288167663,0.040288945734542114,0.8793244633625606,0.6368214642843528,0,0.9015056194513031,-20.0761501565687,0.7134573604340441,113.81435382241962,0.43677788302125775
Skinny Love (829),Ariana Grande,Pop,53,0.9404192073007469,0.5122147076770516,0.5142270112659776,0.9747698434204131,7,0.03473994744478148,-24.640115839826912,0.9262081744006837,105.08923763538512,0.7404531223835897
As It Was (830),Miley Cyrus,Indie,51,0.015823171996820817,0.680479462524374,0.539191079513633,0.825603424907015,7,0.31987957666776334,-7.040027071963678,0.08843758733550244,139.37974594154255,0.44647790768308127
Sunroof (831),The Beatles,Country,59,0.5227601415618698,0.9316979736811688,0.2550934328323794,0.0600081925890118,8,0.5966578919970902,-6.410345815917687,0.9543693622282359,100.80495482251001,0.06850756734155239
One Dance (832),The Weeknd,Rock,92,0.47086735622317677,0.620371252123721,0.7678763636337114,0.3762293783611911,5,0.6048017618439638,-13.003079903095788,0.9213229670968134,112.38508865570032,0.16860366138254235
Shut Up and Dance (833),David Bowie,Rock,33,0.656055021975704,0.8037552360117627,0.7517945873672564,0.9255830091902718,11,0.4801262290142092,-1.280591604258813,0.05399929218103894,143.65303094139836,0.7912977457839455
Good as Hell (834),Harry Styles,Rock,88,0.559578854465342,0.0837249378453484,0.5883656892176566,0.5030437475570214,0,0.8156655408146337,-20.455101887320374,0.3603211376915627,168.1544450405932,0.6483730757180614
Fix You (835),Travis Scott,R&B,37,0.6870391505824806,0.38593951093692735,0.21266428651134284,0.6621118258081792,8,0.0627221714144588,-23.411428635619885,0.8131433902993365,133.2890328391599,0.5698254773321337
Wonderwall (836),Harry Styles,Country,41,0.6580825847491903,0.37394713447906747,0.09701821823708945,0.9125993455913904,11,0.8154877655801359,-9.675996931966143,0.6115765454794011,155.91063982990926,0.1676219707554013
Wonderwall (837),Taylor Swift,Electronic,60,0.1170117248579462,0.8862882164557176,0.06423857585712589,0.8737946904198807,2,0.4947542404357036,-7.2477407760088575,0.7790939433817704,156.30606037630417,0.8377574453503394
As It Was (838),Taylor Swift,Indie,63,0.7997179136187196,0.15137117126327493,0.5926960666428778,0.501820375540511,10,0.13376069507700217,-23.25282088344533,0.7190333387898875,146.43539526593867,0.9607401095862501
Good as Hell (839),Harry Styles,Rock,78,0.12323257571632484,0.15188617233663027,0.8250353191428,0.43764630265760207,5,0.8857019135404777,-27.701677072166603,0.49677011312716357,104.58383376805176,0.040887097490669544
Heat Waves (840),Coldplay,Hip-Hop,86,0.6985306252091371,0.32855814988579846,0.8583304317809248,0.3396926184795871,9,0.6492287795409635,-5.684505402408842,0.04121804595169953,166.6788598150242,0.0780318706538553
As It Was (841),The Weeknd,Country,55,0.4161453676406067,0.05446604736683758,0.4636220743434498,0.7190194431628911,9,0.16354568682413928,-0.7049407906196272,0.584268202064501,123.62756556395665,0.8847245033145648
Sunroof (842),Post Malone,R&B,47,0.5138507345765979,0.18245804065249005,0.7842712993067169,0.28698679947154326,10,0.03364972339902661,-10.65983141783147,0.04856665305929597,84.42107439357005,0.8155522540321283
Sunroof (843),Coldplay,Country,67,0.9032980143757106,0.9652096385457352,0.9468801963410236,0.24988760643090013,11,0.14110964833264927,-21.663992995683174,0.6037267175351309,104.46126700695251,0.6179344555112937
Levitating (844),Drake,Indie,79,0.8898837264734866,0.42818393986717285,0.275170112488068,0.3562498946037801,8,0.6087979601803936,-0.09982174341623917,0.8004108624936782,156.55483540993157,0.9449652089861379
One Dance (845),Coldplay,R&B,37,0.8178563056550295,0.6320192084224364,0.39796034638075717,0.17721505687879202,10,0.17929623526004845,-3.2020009119876747,0.5849917487019186,86.91333358174893,0.6464305779920032
Heat Waves (846),Dua Lipa,Indie,70,0.5101483804563233,0.7261112593446369,0.9314789925966807,0.6951198159457673,2,0.2257630748750281,-14.598580611591183,0.9970218045616971,94.73644021549111,0.21598527572950332
Wonderwall (847),Queen,Country,35,0.7362398101338331,0.3669614070072005,0.33823096731728486,0.6162406493306123,4,0.02513972575631418,-5.240361454744988,0.45586650018043307,149.42268160417046,0.7286423237169002
Anti-Hero (848),David Bowie,Electronic,98,0.5128970555188094,0.14722707441051697,0.9138762903217963,0.4828785341158436,4,0.7229306722386036,-5.5253843021109965,0.7488274636039874,169.26007897275406,0.6457103447456373
One Dance (849),Dua Lipa,Indie,73,0.8696060824747774,0.20658101622178082,0.9810448622544657,0.39032577926155465,9,0.8103643997594371,-1.9560309097950146,0.6672132917419075,143.3732005057637,0.9857447020100294
Uptown Funk (850),Miley Cyrus,R&B,93,0.4027758332328999,0.31326647658061035,0.6618107285744247,0.9090625428967315,6,0.7968481767721232,-4.772284686796198,0.991431691558088,102.22910538295545,0.21389573637479176
Sunroof (851),Queen,R&B,58,0.9702353444148768,0.6360684203522257,0.8168902895041683,0.029123784989105284,3,0.12756815136428423,-10.689622921285064,0.7132190050771051,85.34137632495487,0.597884936362599
Skinny Love (852),Queen,Indie,57,0.9323227582288776,0.3982805490890544,0.7495455642210852,0.7691077435072992,10,0.9033011273887593,-11.720888431304779,0.1640307314593894,141.51265825503117,0.7801675222251225
Bohemian Rhapsody (853),The Beatles,Dance,40,0.7416026194517855,0.006814697900128119,0.6995342576155238,0.9019095717488887,3,0.67227882947408,-15.979281350051648,0.9555177064172409,84.7398577931164,0.3389830893381708
Good as Hell (854),The Weeknd,Country,94,0.279415884176072,0.5234071850674719,0.30693107298123257,0.44635457942992596,6,0.8975286223768645,-11.20543080087728,0.6677772264457613,141.27220519417568,0.3796795830982377
Blinding Lights (855),The Weeknd,Dance,48,0.1316535887932584,0.9215133919074179,0.057094337907943715,0.5506904914706467,8,0.4471605045306636,-6.143502404088519,0.05933823080638989,102.55799441610951,0.8879018383283207
As It Was (856),Queen,Jazz,38,0.8547034500931975,0.812077611008679,0.3430517325196506,0.9444636878820379,10,0.43695486108369774,-0.9288712109234005,0.6575683057846125,170.46560624088295,0.40419487960888134
Sunroof (857),Drake,Country,56,0.16530228613796127,0.8252113712596311,0.6669359852039066,0.21227751528551442,3,0.7845365186848953,-15.981379254536398,0.8831194066747751,127.50926684873619,0.6247328518956144
One Dance (858),Coldplay,Indie,63,0.8542607889973357,0.7950580176061312,0.10252919822780138,0.5201348477846849,3,0.09329785547674352,-12.790403910337286,0.577041861990025,102.39384333096956,0.8892381375268256
Heat Waves (859),The Beatles,Pop,73,0.49076500671236045,0.32373082561042366,0.011917982978242092,0.4747211271282129,5,0.5208740366348857,-16.655835148236548,0.3540196380320112,165.31453165585916,0.20982658309056135
Bohemian Rhapsody (860),David Bowie,Indie,97,0.4065567838081042,0.765193833754392,0.13969237260293865,0.2583926478703701,5,0.8363842356312257,-9.945341370497879,0.820909634070616,105.40353984475084,0.9818772963526058
Skinny Love (861),Queen,Dance,44,0.9031907788344291,0.143161357811193,0.7157359264107953,0.8185932303731079,6,0.8301925630695713,-11.102384878162212,0.7825120082058294,110.65990765248755,0.7019535339703258
One Dance (862),Billie Eilish,Electronic,80,0.6038509825402779,0.6577161472759535,0.972793701656444,0.8996005947632358,0,0.956132856342369,-29.464986294191302,0.5441821542313008,163.42778990554558,0.4961216941414448
Blinding Lights (863),Taylor Swift,Indie,42,0.5766140071297178,0.6415685666849944,0.9830646996148205,0.7819325797882088,10,0.6982725935305465,-13.765153226980246,0.15436176989590034,110.8792029800596,0.4309205643509977
Bohemian Rhapsody (864),Taylor Swift,Indie,78,0.5587659446243977,0.02556979908973467,0.4939791491401879,0.19535896084860838,2,0.20777062943972835,-27.34539312902958,0.25098648552318137,121.01637692306375,0.9543646155515045
Uptown Funk (865),Dua Lipa,Electronic,99,0.3711695160195314,0.7879701335909316,0.8693523009923474,0.08674863550138157,8,0.02028031489458082,-29.20849145983385,0.7384839721861057,114.76656707588666,0.20572482752966637
Blinding Lights (866),Miley Cyrus,Indie,85,0.7856431035291273,0.9032481050951305,0.7368264557515041,0.6054444853053423,5,0.47941579862710193,-6.264085137459052,0.8060821653949275,91.64003178303759,0.3116832568459613
Shut Up and Dance (867),Ed Sheeran,Rock,80,0.252798444015773,0.26741527847210766,0.5010402369846034,0.057094760509883935,5,0.5137038656225555,-22.240504135220984,0.2792652780409898,83.88958122468262,0.30779275554792473
Flowers (868),Ed Sheeran,Pop,66,0.938894960041275,0.8123907241861509,0.5727605329550868,0.6728258885580842,4,0.24026258449893145,-19.780347681381024,0.36798507718678664,152.45406740609815,0.28900633473446347
Shut Up and Dance (869),Taylor Swift,Hip-Hop,46,0.8939852050469608,0.0824059718619482,0.13722714661687108,0.5304242203272427,10,0.1246974471236032,-28.077462371878013,0.07763188524979514,144.51371239357206,0.4685380452156892
Wonderwall (870),Post Malone,Pop,87,0.33748032567489816,0.599967858261066,0.9376614606165921,0.6627857327436636,2,0.586208166190509,-24.61499218516948,0.7134619483664998,108.23660675520571,0.9891792332678332
One Dance (871),Ariana Grande,Indie,58,0.7294637698316637,0.48564686533427714,0.3519297707317768,0.590170773649744,10,0.7642556740241413,-7.031855452266228,0.003577544600031346,109.55991249848785,0.8887867667162174
Sunroof (872),Dua Lipa,Rock,62,0.5732231944495915,0.545923533309,0.4461492564571695,0.4227025695271728,4,0.9931541035901605,-15.194075093021373,0.04654152121906807,174.50057830086814,0.32794956832148614
Sunroof (873),Ed Sheeran,Country,89,0.3376493019992346,0.9262052018843451,0.6716602309978987,0.20087718014022826,0,0.7583026172105185,-3.579946123495546,0.004344067784089911,178.76711272334921,0.42287011573013766
Sunroof (874),Taylor Swift,Indie,84,0.9885216479954467,0.8713152472468535,0.33390247152655395,0.30570213581048855,2,0.793632414255581,-18.082736055994943,0.6453195833376167,127.34349032336935,0.6694807463859314
Skinny Love (875),Miley Cyrus,Dance,39,0.025237345848264203,0.785083657239757,0.25425916098893053,0.5245005742189764,3,0.6164608782287975,-21.93897792737195,0.41738712770054653,160.24517454814935,0.017151680696614102
Flowers (876),Ed Sheeran,Rock,76,0.25264603062128665,0.273698457678371,0.6310493932702206,0.6518680936476059,4,0.9859226589700177,-19.57200556624047,0.29754676134333025,153.66858758693655,0.8201536586856478
Shut Up and Dance (877),Coldplay,Electronic,52,0.5200740611111504,0.9118186286860916,0.02498408228184945,0.7794830168845285,9,0.6399563851145704,-8.616846194492865,0.9127010103571104,109.7317709512047,0.8797980573119195
Flowers (878),Coldplay,Rock,50,0.5219530034785639,0.09750769246387525,0.7207251120266789,0.7671707184490608,8,0.8602532863997043,-13.349829829965419,0.19280279467660666,85.85627105204783,0.857200334324534
Fix You (879),The Weeknd,Electronic,42,0.5889330749455641,0.8533292165587878,0.5140233698765098,0.9726887432610853,3,0.9457846462409557,-2.874263773427163,0.38936801038140056,94.255625713494,0.37505438688553616
One Dance (880),Drake,Jazz,62,0.7516761720229193,0.3281600723536078,0.6057537305209344,0.28584144866340944,2,0.929858500500561,-11.934936918333502,0.9403118009277517,163.82941170007632,0.46199950736420814
Flowers (881),The Weeknd,Hip-Hop,53,0.6234778305192964,0.053772311661983374,0.6318801592468851,0.07111070821343679,9,0.3814153437833565,-15.209453745554907,0.4271065628370424,153.1213819996281,0.012388321903755828
Anti-Hero (882),David Bowie,Classical,40,0.600281460528037,0.6693569842407483,0.5270501564925637,0.3456569355418593,0,0.07866205831425865,-6.427418283398012,0.5546936856470578,146.4334844462278,0.3993953480435508
As It Was (883),Queen,Rock,46,0.05351446291304329,0.23127992831595545,0.582533777440736,0.7432944752240767,9,0.17187370253924683,-1.5739844779966425,0.08033686656948757,93.06488316966482,0.4604268223666015
As It Was (884),Billie Eilish,R&B,97,0.3765302877892983,0.24357112586463192,0.6837882008898746,0.4381116510332952,5,0.05922330539660747,-19.32462266265088,0.7901663868934623,143.99306874505248,0.9069742930684787
Anti-Hero (885),The Weeknd,Dance,76,0.232055739701156,0.3060471662287715,0.7531188471796741,0.8177884305894194,6,0.10539693482914003,-22.50371369503567,0.42275877708823817,157.21523314931153,0.8939876737572474
Bohemian Rhapsody (886),Travis Scott,Indie,54,0.26537011160197543,0.06368476750251673,0.7274523912861205,0.549326365186015,9,0.18465124589369764,-11.513478111175825,0.8005151245984834,166.06017498602904,0.9660970640879095
Levitating (887),Ed Sheeran,Dance,50,0.5543374743403449,0.17712714419825404,0.8696164577322617,0.929791722630503,7,0.34109431658740175,-15.033815365383571,0.25379764255599213,81.32312791936182,0.8851049850905204
Skinny Love (888),Post Malone,Pop,41,0.19950531492960843,0.005139627585560302,0.18944343316740275,0.9478634419990688,11,0.5435396465750758,-0.32443275405649885,0.42247875056141004,148.44751018784777,0.008200709427645614
Bohemian Rhapsody (889),The Beatles,Classical,66,0.29394910101689753,0.4454095211057868,0.40114796949179754,0.06930450601874871,0,0.711682059355086,-16.129146475568,0.7865489363650103,81.90976556032044,0.6414608523322197
Blinding Lights (890),Taylor Swift,Pop,71,0.2370847085173401,0.08425537741797129,0.9477960660144571,0.4564134397124243,11,0.21092733610651193,-27.770053459189626,0.9738777670436397,150.68728455434385,0.06823768310304079
Heat Waves (891),The Beatles,Jazz,46,0.9485029432181947,0.682652605044199,0.3965905743863297,0.609689061249568,3,0.6725224042381394,-0.6789281766709259,0.05962552438726887,143.5621364732005,0.2725942863799854
Skinny Love (892),Travis Scott,Classical,77,0.9446657321710952,0.23562285119164839,0.12487007690592267,0.2558725408122128,10,0.7042590745024196,-4.692391632193797,0.8124561774189043,94.83478629189725,0.5783076294705803
Skinny Love (893),Miley Cyrus,Classical,57,0.6099415585960517,0.9435741440351771,0.5254451263621795,0.40707677937898024,4,0.5586223368661895,-24.6524956812611,0.30068906762711023,156.61217513451302,0.7006138184075389
Blinding Lights (894),The Weeknd,Pop,70,0.9245224687318999,0.8712516273986526,0.10949097255446216,0.6776815411176983,1,0.9036178697987106,-2.8618424066139205,0.5507432808910722,86.83476181896911,0.6546320259170952
Flowers (895),Billie Eilish,Electronic,76,0.7858126454683731,0.28944089496820824,0.2028532387278652,0.22673422689836142,0,0.11099481392181065,-19.77999537534766,0.2900922649507479,162.63987737446334,0.04905836740864322
Shut Up and Dance (896),Miley Cyrus,Pop,47,0.5899478828018088,0.7832154546566787,0.9983187565709567,0.6019813529744524,7,0.17712145760241949,-18.686640463966665,0.6134454725679902,106.1929244848229,0.10360386956955203
Shut Up and Dance (897),Ariana Grande,Dance,42,0.006435211496795712,0.8032449046648062,0.541362638396132,0.6974478281643061,5,0.42866482438948483,-2.8082555291352236,0.35380283064397555,148.8851862300665,0.1285868129312734
As It Was (898),Ariana Grande,Electronic,42,0.772516286079404,0.9865631141144104,0.284058389040429,0.09049631109586675,4,0.12671273523423887,-14.09653304894054,0.3336148909776815,172.36893410218704,0.09141437676969111
Good as Hell (899),The Beatles,Dance,60,0.7024883415884688,0.597839986845685,0.9947749545739061,0.49752931602745276,8,0.5662961437240874,-25.86711211804441,0.037938312935935525,113.9827024673449,0.17823442326932226
Bohemian Rhapsody (900),Queen,Jazz,31,0.615253653282414,0.08196573464366219,0.9665589185551432,0.2630800299241908,10,0.3984004666094244,-18.92831521974588,0.14696040590381154,130.28940779404192,0.6884877913115593
Fix You (901),Dua Lipa,Indie,45,0.7604243116824717,0.646837228926381,0.44073904108426354,0.7243863559980446,10,0.28459579453591843,-8.337076611963578,0.9170781988654788,126.31180339504505,0.8308372511591529
One Dance (902),Queen,Country,38,0.5129221647747657,0.6249797483760352,0.2604031087879084,0.18955550853694048,1,0.16998981301763727,-24.774474357959498,0.9982774288732463,95.76113490628681,0.4088138900734103
Wonderwall (903),Ed Sheeran,Electronic,67,0.7040832713213391,0.6383505774204318,0.83839963809219,0.8922379155381064,9,0.3353382383482103,-12.293064077809237,0.7805205758696064,139.03120104907617,0.6927815064283436
Uptown Funk (904),Travis Scott,Jazz,83,0.9351720867264933,0.3071456481042115,0.7156207169717858,0.4309413365183269,11,0.607959350832342,-9.141776011667496,0.2868126247734868,154.3001918520948,0.2000162612658265
Shut Up and Dance (905),Coldplay,R&B,85,0.3758050158460863,0.8596795850803329,0.6869414350035103,0.1980030303075535,7,0.5757852108894116,-19.684392733722618,0.40244513844359253,171.68748289238192,0.9732801516334081
One Dance (906),David Bowie,Jazz,74,0.7081218349006254,0.9594721829554119,0.8931137413224726,0.43802179635032934,10,0.16362400021023382,-9.18357933875033,0.7395034549060827,165.08026016495128,0.3499975228576183
Uptown Funk (907),Queen,Pop,63,0.4756878180109587,0.21771251297815153,0.6894171338713246,0.40874376280852787,9,0.12491981074063341,-3.4737794451204422,0.9685135568831981,131.00193797280318,0.8458669062048351
One Dance (908),Drake,Pop,38,0.6743996518139815,0.08815215813664445,0.28379794304154915,0.4289189594937103,8,0.02667676260887253,-15.836497673002773,0.4554711707293676,151.90171545119347,0.945366372629387
Flowers (909),David Bowie,Country,37,0.7628933355543641,0.19453503316848408,0.6938631618757323,0.5855612934974469,0,0.012425593793932266,-18.51272015460643,0.8295224152883747,160.07834133738928,0.8647139628753022
Uptown Funk (910),Travis Scott,Jazz,36,0.04545250043579596,0.8205521392557188,0.30581351128366396,0.5211737249135375,6,0.8798104357196852,-22.46524795925143,0.9750689225987169,129.34887137383487,0.06706765154028893
Wonderwall (911),David Bowie,Hip-Hop,65,0.6466004439486619,0.6766446348198475,0.759238979656995,0.14977713168090268,7,0.04508885600538992,-11.873835604100876,0.8734731710560043,91.54275607042678,0.6503071573072561
One Dance (912),Billie Eilish,Indie,47,0.22674118440694457,0.6360473423391266,0.619747854491566,0.06557907264663632,2,0.7312211098732463,-3.6044385588385204,0.22714974677132693,123.79307638473708,0.12009070657155119
Anti-Hero (913),The Weeknd,Pop,32,0.6700325378075668,0.4017931351094245,0.07741155198475058,0.7294154487265405,3,0.871985096244957,-20.260161984444178,0.008031863875622935,164.2478038201565,0.005663000525796713
Wonderwall (914),Billie Eilish,Country,57,0.4683301859338135,0.5778279715114357,0.512835362435142,0.5597174359283135,2,0.09805784856245758,-18.112934263880895,0.4920817053884151,139.6641405393735,0.05178344394306744
Uptown Funk (915),David Bowie,Indie,99,0.7735527418648872,0.3078741252743674,0.34330096919574093,0.35900076807926373,6,0.4363014238330176,-17.801234473500486,0.5313608316952668,152.4458377009339,0.9161491964470573
Wonderwall (916),Miley Cyrus,Jazz,73,0.12340081520559643,0.4772000794179613,0.32857063273229425,0.8083578224980739,8,0.9623029831742766,-13.175629746674485,0.20125036455116962,98.52680221525875,0.9084635142603937
One Dance (917),Ariana Grande,Jazz,50,0.6263223516561951,0.7930630283706559,0.6022563023772572,0.38805847426095696,2,0.8341386605235851,-23.147731152976842,0.28467439194681765,176.43377682110057,0.2258243877640338
